Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1926-04-30,11.48,0.63,1.247,17.9,3.595,164.29948324022,9.0164350558659,17.846816689944,10.395587685955
1926-03-31,11.81,0.6225,1.248,17.8,3.6233333333333,169.97194171348,8.9591476474719,17.961471910112,10.712352062732
1926-02-28,12.67,0.615,1.248,17.9,3.6516666666667,181.33052723464,8.8017580307263,17.86112849162,11.389435672748
1926-01-31,12.65,0.6075,1.249,17.9,3.68,181.04429120112,8.6944195181564,17.875440293296,11.340966188506
1925-12-31,12.46,0.6,1.25,17.9,3.695,178.32504888268,8.5870810055866,17.889752094972,11.147365239137
1925-11-30,12.26,0.5958,1.223,18.0,3.71,174.48789583333,8.479599375,17.406092708333,10.886317440308
1925-10-31,11.89,0.5917,1.197,17.7,3.725,172.09011652542,8.5639799788136,17.324799788136,10.718495997023
1925-09-30,11.51,0.5875,1.17,17.7,3.74,166.59018008475,8.5031912076271,16.934014830508,10.359247611349
1925-08-31,11.25,0.5833,1.143,17.7,3.755,162.82706567797,8.4424024364407,16.543229872881,10.110918458489
1925-07-31,11.1,0.5792,1.117,17.7,3.77,160.65603813559,8.3830610169491,16.166918432203,9.9639938917878
1925-06-30,10.8,0.575,1.09,17.5,3.785,158.10042857143,8.4173839285714,15.956432142857,9.7963861804506
1925-05-31,10.61,0.5708,1.063,17.3,3.8,157.11462789017,8.452500433526,15.741079118497,9.7290076940213
1925-04-30,10.28,0.5667,1.037,17.2,3.815,153.11297965116,8.4405764171512,15.445346293605,9.4765667879031
1925-03-31,10.39,0.5625,1.01,17.3,3.83,153.8568316474,8.329592666185,14.956246387283,9.51853753881
1925-02-28,10.67,0.5583,0.9833,17.2,3.845,158.92174055233,8.3154646438953,14.645524600291,9.8308047228196
1925-01-31,10.58,0.5542,0.9567,17.3,3.86,156.67038294798,8.2066848988439,14.166971206647,9.692618852255
1924-12-31,10.16,0.55,0.93,17.3,3.8766666666667,150.45095375723,8.1444906069364,13.771593208092,9.3106396804164
1924-11-30,9.64,0.5483,0.9342,17.2,3.8933333333333,143.58065406977,8.166522056686,13.914216497093,8.888327361251
1924-10-31,9.13,0.5467,0.9383,17.2,3.91,135.98458212209,8.1426912427326,13.975282957849,8.4194910358724
1924-09-30,9.25,0.545,0.9425,17.1,3.9266666666667,138.57757675439,8.1648410087719,14.119931469298,8.5816703752091
1924-08-31,9.34,0.5433,0.9467,17.0,3.9433333333333,140.74899264706,8.1872513602941,14.266281727941,8.7174183085483
1924-07-31,9.03,0.5417,0.9508,17.1,3.96,135.28167763158,8.1154025219298,14.244276754386,8.3777121399718
1924-06-30,8.63,0.54,0.955,17.0,3.9766666666667,130.04965808824,8.1375220588235,14.391358455882,8.0516769463966
1924-05-31,8.47,0.5383,0.9592,17.0,3.9933333333333,127.63854044118,8.1119039338235,14.454650294118,7.8996983306653
1924-04-30,8.5,0.5367,0.9633,17.0,4.01,128.090625,8.0877927573529,14.516435183824,7.923620348328
1924-03-31,8.7,0.535,0.9675,17.1,4.0266666666667,130.33782894737,8.0150274122807,14.494465460526,8.0580770441161
1924-02-29,8.87,0.5333,0.9717,17.2,4.0433333333333,132.11207485465,7.9431081758721,14.472751199128,8.1620662208504
1924-01-31,8.83,0.5317,0.9758,17.3,4.06,130.75609465318,7.8735011921965,14.449807153179,8.0722494460374
1923-12-31,8.55,0.53,0.98,17.3,4.085,126.60980852601,7.8483273121387,14.512001445087,7.8097391449387
1923-11-30,8.27,0.5283,0.9558,17.3,4.11,122.46352239884,7.8231534320809,14.153643858381,7.5463279119162
1923-10-31,8.03,0.5267,0.9317,17.3,4.135,118.90956286127,7.7994603684971,13.79676708815,7.3174003956215
1923-09-30,8.15,0.525,0.9075,17.2,4.16,121.38820857558,7.8194858284884,13.516539789244,7.4581838671898
1923-08-31,8.1,0.5233,0.8833,17.1,4.185,121.34901315789,7.839745504386,13.23303497807,7.4417831742174
1923-07-31,8.06,0.5217,0.8592,17.2,4.21,120.0477252907,7.7703347747093,12.797147093023,7.3459851194906
1923-06-30,8.34,0.52,0.835,17.0,4.235,125.67950735294,7.8361323529412,12.583020220588,7.6718252826731
1923-05-31,8.67,0.5183,0.8108,16.9,4.26,131.42552884615,7.8567302884615,12.290636538462,8.0004978675982
1923-04-30,9.1,0.5167,0.7867,16.9,4.285,137.94375,7.8324764423077,11.925312980769,8.3728096684638
1923-03-31,9.43,0.515,0.7625,16.8,4.31,143.79697544643,7.8531752232143,11.627273995536,8.7007375009785
1923-02-28,9.28,0.5133,0.7383,16.8,4.335,141.50964285714,7.8272521205357,11.258251004464,8.533360579066
1923-01-31,8.9,0.5117,0.7142,16.8,4.36,135.71506696429,7.80285390625,10.890752901786,8.1542004830692
1922-12-31,8.78,0.51,0.69,16.9,4.355,133.09298076923,7.7309134615385,10.459471153846,7.96467986494
1922-11-30,8.8,0.5058,0.6567,16.8,4.35,134.19017857143,7.7128854910714,10.013942075893,7.9982537722698
1922-10-31,9.26,0.5017,0.6233,16.7,4.345,142.05020209581,7.6961756362275,9.5615433008982,8.4321519987619
1922-09-30,9.06,0.4975,0.59,16.6,4.34,139.81940512048,7.6777211972892,9.1052371987952,8.2650830022843
1922-08-31,8.83,0.4933,0.5567,16.6,4.335,136.26990587349,7.6129042545181,8.591331438253,8.0200306898958
1922-07-31,8.51,0.4892,0.5233,16.8,4.33,129.76800223214,7.4597540178571,7.9797409598214,7.602095045774
1922-06-30,8.45,0.485,0.49,16.7,4.325,129.62464446108,7.4399943862275,7.5166953592814,7.5579873517551
1922-05-31,8.53,0.4808,0.4567,16.7,4.32,130.85186002994,7.3755655688623,7.0058668787425,7.5934672589194
1922-04-30,8.21,0.4767,0.4233,16.7,4.315,125.94299775449,7.3126707709581,6.4935043787425,7.2732533902099
1922-03-31,7.74,0.4725,0.39,16.7,4.31,118.73310628743,7.2482419535928,5.9826758982036,6.821387249036
1922-02-28,7.46,0.4683,0.3567,16.9,4.305,113.08355769231,7.0987975961538,5.4070918269231,6.461305872697
1922-01-31,7.3,0.4642,0.3233,16.9,4.3,110.65817307692,7.0366471153846,4.9007927884615,6.2870872903471
1921-12-31,7.31,0.46,0.29,17.3,4.3658333333333,108.24768424855,6.8117557803468,4.2943677745665,6.1141588494173
1921-11-30,7.06,0.4642,0.3325,17.4,4.4316666666667,103.94480603448,6.834444612069,4.8954175646552,5.8381969932009
1921-10-31,6.7,0.4683,0.375,17.5,4.4975,98.080821428571,6.85541025,5.4895982142857,5.4792576780533
1921-09-30,6.61,0.4725,0.4175,17.5,4.5633333333333,96.763317857143,6.91689375,6.1117526785714,5.3775244254583
1921-08-31,6.45,0.4767,0.46,17.7,4.6291666666667,93.354184322034,6.899525529661,6.6578177966102,5.1612948232157
1921-07-31,6.53,0.4808,0.5025,17.7,4.695,94.512065677966,6.9588669491525,7.2729422669491,5.1977793619055
1921-06-30,6.55,0.485,0.545,17.6,4.7608333333333,95.340181107954,7.0595401278409,7.9328852982954,5.2161109609893
1921-05-31,7.12,0.4892,0.5875,17.7,4.8266666666667,103.05144067797,7.0804444915254,8.5031912076271,5.6094692253308
1921-04-30,6.91,0.4933,0.63,18.1,4.8925,97.801792127072,6.9820005870166,8.9168059392265,5.2970859227397
1921-03-31,6.88,0.4975,0.6725,18.3,4.9583333333333,96.312950819672,6.9644902663934,9.4143109631147,5.1923481586842
1921-02-28,7.06,0.5017,0.715,18.4,5.0241666666667,98.295631793478,6.9851159307065,9.9548692255435,5.274857191205
1921-01-31,7.11,0.5058,0.7575,19.0,5.09,95.865720394737,6.8198145394737,10.213541940789,5.1221841468874
1920-12-31,6.81,0.51,0.8,19.4,5.08,89.927541881443,6.7346617268041,10.564175257732,4.7842410450832
1920-11-30,7.48,0.5117,0.8108,19.8,5.07,96.779583333333,6.6206033143939,10.49049280303,5.1264079309479
1920-10-31,7.88,0.5133,0.8217,19.9,5.06,101.44262562814,6.6079314384422,10.57809714196,5.3511773934242
1920-09-30,7.87,0.515,0.8325,20.0,5.05,100.807321875,6.5966671875,10.66354453125,5.2971627701081
1920-08-31,7.6,0.5167,0.8433,20.3,5.04,95.910221674877,6.5206330972906,10.642248676108,5.0207010779229
1920-07-31,7.91,0.5183,0.8542,20.8,5.03,97.4227734375,6.383593359375,10.52067421875,5.0805929195408
1920-06-30,7.92,0.52,0.865,20.9,5.02,97.079210526316,6.3738875598086,10.60271680622,5.0436396804516
1920-05-31,8.06,0.5217,0.8758,20.6,5.01,100.23402305825,6.487852336165,10.891433919903,5.1889504620475
1920-04-30,8.6,0.5233,0.8867,20.3,5.0,108.52998768473,6.6039235529557,11.189946520936,5.5998587255062
1920-03-31,8.67,0.525,0.8975,19.7,4.99,112.74575824873,6.8271652918782,11.67120161802,5.7988227275572
1920-02-29,8.1,0.5267,0.9083,19.5,4.98,106.41375,6.91952125,11.93279125,5.4553476499078
1920-01-31,8.83,0.5283,0.9192,19.3,4.97,117.20624028497,7.0124639572539,12.201129792746,5.9896677711394
1919-12-31,8.92,0.53,0.93,18.9,4.9308333333333,120.90670634921,7.1839186507936,12.605744047619,6.1607170337992
1919-11-30,9.19,0.5333,0.935,18.5,4.8916666666667,127.25976689189,7.3849438175676,12.947538851351,6.4670225741331
1919-10-31,9.47,0.5367,0.94,18.1,4.8525,134.03516229282,7.5962694406077,13.304440607735,6.7947041999493
1919-09-30,9.01,0.54,0.945,17.8,4.8133333333333,129.67376755618,7.7717907303371,13.60063377809,6.5584816720613
1919-08-31,8.87,0.5433,0.95,17.7,4.7741666666667,128.38009533898,7.8634617584746,13.749841101695,6.4791311017053
1919-07-31,9.51,0.5467,0.955,17.4,4.735,140.01630387931,8.0490970905172,14.06052262931,7.0528371654463
1919-06-30,9.21,0.55,0.96,16.9,4.6958333333333,139.61120192308,8.3372596153846,14.552307692308,7.0216152147841
1919-05-31,8.97,0.5533,0.965,16.9,4.6566666666667,135.973125,8.3872831730769,14.628100961538,6.829002261482
1919-04-30,8.39,0.5567,0.97,16.7,4.6175,128.70423278443,8.5398863398204,14.879988772455,6.4561395558193
1919-03-31,8.12,0.56,0.975,16.4,4.5783333333333,126.84096036585,8.7476524390244,15.230287728659,6.3560740048691
1919-02-28,7.88,0.5633,0.98,16.2,4.5391666666667,124.61162037037,8.9078332175926,15.497384259259,6.239692771365
1919-01-31,7.85,0.5667,0.985,16.5,4.5,121.88017045455,8.7986614772727,15.293244318182,6.0984676399501
1918-12-31,7.9,0.57,0.99,16.5,4.5058333333333,122.65647727273,8.8498977272727,15.370875,6.1345804112834
1918-11-30,8.06,0.58,1.014,16.3,4.5116666666667,126.67612730061,9.1156518404908,15.936674079755,6.3333274953542
1918-10-31,7.86,0.59,1.038,16.0,4.5175,125.8490390625,9.44668359375,16.61975859375,6.2905153211913
1918-09-30,7.54,0.6,1.063,15.7,4.5233333333333,123.03226910828,9.7903662420382,17.345265525478,6.1491705624317
1918-08-31,7.58,0.61,1.087,15.4,4.5291666666667,126.09440746753,10.147439123377,18.082403814935,6.3030737609146
1918-07-31,7.51,0.62,1.111,15.1,4.535,127.41199917219,10.518700331126,18.84883236755,6.371324093849
1918-06-30,7.45,0.63,1.135,14.7,4.5408333333333,129.83335459184,10.979196428571,19.779980867347,6.4962913186411
1918-05-31,7.44,0.64,1.159,14.5,4.5466666666667,131.44748275862,11.307310344828,20.476832327586,6.5823632316211
1918-04-30,7.21,0.65,1.183,14.2,4.5525,130.07512764085,11.726606514085,21.342423855634,6.5207277305472
1918-03-31,7.28,0.66,1.208,14.0,4.5583333333333,133.21425,12.077116071429,22.104782142857,6.6863557604559
1918-02-28,7.43,0.67,1.232,14.1,4.5641666666667,134.99480053191,12.173151595745,22.384063829787,6.7843435516303
1918-01-31,7.21,0.68,1.256,14.0,4.57,131.93334375,12.443089285714,22.983117857143,6.6406460286553
1917-12-31,6.8,0.69,1.28,13.7,4.5416666666667,127.15565693431,12.902559306569,23.935182481752,6.4125938981198
1917-11-30,7.04,0.6792,1.301,13.5,4.5133333333333,133.59377777778,12.888763333333,24.688281944444,6.7530136047743
1917-10-31,7.68,0.6683,1.322,13.5,4.485,145.73866666667,12.681920694444,25.086786111111,7.3871337111081
1917-09-30,8.12,0.6575,1.343,13.3,4.4566666666667,156.40539473684,12.664599389098,25.868527725564,7.9508232642171
1917-08-31,8.53,0.6467,1.363,13.0,4.4283333333333,168.0943125,12.744031875,26.85961875,8.5726804667538
1917-07-31,8.79,0.6358,1.384,12.8,4.4,175.92446777344,12.725003027344,27.69959765625,9.0034723772288
1917-06-30,9.04,0.625,1.405,13.0,4.3716666666667,178.1445,12.31640625,27.68728125,9.1482202595396
1917-05-31,8.86,0.6142,1.426,12.8,4.3433333333333,177.32545898437,12.292697167969,28.540192382812,9.1389888133736
1917-04-30,9.17,0.6033,1.447,12.6,4.315,186.44302083333,12.266202232143,29.420180059524,9.6445311972812
1917-03-31,9.31,0.5925,1.468,12.0,4.2866666666667,198.753953125,12.64894921875,31.33950625,10.327157080108
1917-02-28,9.03,0.5817,1.488,12.0,4.2583333333333,192.776390625,12.41838609375,31.766475,10.063187738736
1917-01-31,9.57,0.5708,1.509,11.7,4.23,209.543125,12.498141666667,33.0408125,10.992361427383
1916-12-31,9.8,0.56,1.53,11.6,4.215,216.42898706897,12.367370689655,33.789423491379,11.413559188849
1916-11-30,10.21,0.5492,1.476,11.5,4.2,227.44439673913,12.234325434783,32.880306521739,12.053230403231
1916-10-31,9.98,0.5383,1.422,11.3,4.185,226.25565265487,12.203749280973,32.238029867257,12.045741763371
1916-09-30,9.68,0.5275,1.368,11.1,4.17,223.40851351351,12.174379222973,31.572608108108,11.944552417504
1916-08-31,9.3,0.5167,1.313,10.9,4.155,218.57666284404,12.143931364679,30.859264334862,11.732082638874
1916-07-31,9.23,0.5058,1.259,10.8,4.14,218.94008680556,11.997821875,29.864092013889,11.791165275255
1916-06-30,9.36,0.495,1.205,10.8,4.125,222.02375,11.741640625,28.583185763889,11.995961222947
1916-05-31,9.27,0.4842,1.151,10.7,4.11,221.94394275701,11.592800116822,27.557441004673,12.026256671905
1916-04-30,9.07,0.4733,1.097,10.6,4.095,219.20414504717,11.438734492925,26.512342570755,11.906481776593
1916-03-31,9.17,0.4625,1.042,10.5,4.08,223.731625,11.284174107143,25.422939285714,12.177052795748
1916-02-29,9.2,0.4517,0.9883,10.4,4.065,226.621875,11.12664140625,24.34460859375,12.354652326459
1916-01-31,9.33,0.4408,0.9342,10.4,4.05,229.824140625,10.85814375,23.0119734375,12.543563692516
1915-12-31,9.48,0.43,0.88,10.3,4.0658333333333,235.78623786408,10.69494538835,21.887330097087,12.878444602186
1915-11-30,9.46,0.4292,0.85,10.3,4.0816666666667,235.28879854369,10.675047815534,21.141171116505,12.857714453559
1915-10-31,9.14,0.4283,0.82,10.2,4.0975,229.55849264706,10.757100919118,20.594963235294,12.54907613322
1915-09-30,8.66,0.4275,0.79,10.1,4.1133333333333,219.65639851485,10.843315284653,20.037939356436,12.011570757826
1915-08-31,8.35,0.4267,0.76,10.1,4.1291666666667,211.79340965347,10.823023700495,19.277004950495,11.584831641605
1915-07-31,8.01,0.4258,0.73,10.1,4.145,203.16948638614,10.800195668317,18.516070544554,11.11362939395
1915-06-30,8.04,0.425,0.7,10.1,4.1608333333333,203.93042079208,10.779904084158,17.755136138614,11.154262189096
1915-05-31,7.95,0.4242,0.67,10.1,4.1766666666667,201.64761757426,10.7596125,16.994201732673,11.026929876471
1915-04-30,8.14,0.4233,0.64,10.0,4.1925,208.5315375,10.8441523125,16.3956,11.401123789
1915-03-31,7.57,0.4225,0.61,9.9,4.2083333333333,195.88808712121,10.932987689394,15.78490530303,10.707013188683
1915-02-28,7.38,0.4217,0.58,10.0,4.2241666666667,189.0617625,10.8031633125,14.8585125,10.329786209661
1915-01-31,7.48,0.4208,0.55,10.1,4.24,189.72631188119,10.673373267327,13.950464108911,10.359834197757
1914-12-31,7.35,0.42,0.52,10.1,4.2333333333333,186.42892945545,10.653081683168,13.18952970297,10.172217991998
1914-11-30,7.68,0.425,0.5292,10.2,4.2266666666667,192.88941176471,10.67421875,13.291286029412,10.516917642992
1914-10-31,7.68,0.43,0.5383,10.1,4.22,194.79920792079,10.906726485149,13.653699690594,10.612759466126
1914-09-30,7.68,0.435,0.5475,10.2,4.2133333333333,192.88941176471,10.925376838235,13.750905330882,10.500497301802
1914-08-31,7.68,0.44,0.5567,10.2,4.2066666666667,192.88941176471,11.050955882353,13.981970772059,10.492046265076
1914-07-31,7.68,0.445,0.5658,10.0,4.2,196.7472,11.400065625,14.494735125,10.69434518304
1914-06-30,8.13,0.45,0.575,9.9,4.1933333333333,210.37914772727,11.644602272727,14.879214015152,11.428715168832
1914-05-31,8.17,0.455,0.5842,9.9,4.1866666666667,211.41422348485,11.773986742424,15.117281439394,11.479008694164
1914-04-30,8.12,0.46,0.5933,9.8,4.18,212.26446428571,12.024834183673,15.509422002551,11.5226625362
1914-03-31,8.32,0.465,0.6025,9.9,4.1733333333333,215.29575757576,12.032755681818,15.590828598485,11.685526018837
1914-02-28,8.48,0.47,0.6117,9.9,4.1666666666667,219.43606060606,12.162140151515,15.828896022727,11.910233879798
1914-01-31,8.37,0.475,0.6208,10.0,4.16,214.42370625,12.168609375,15.903732,11.636092105046
1913-12-31,8.04,0.48,0.63,10.0,4.1841666666667,205.969725,12.2967,16.13941875,11.174040870037
1913-11-30,8.05,0.48,0.6358,10.1,4.2083333333333,204.18406559406,12.174950495049,16.126736509901,11.072537845038
1913-10-31,8.26,0.48,0.6417,10.0,4.2325,211.6057125,12.2967,16.4391508125,11.471490240312
1913-09-30,8.53,0.48,0.6475,10.0,4.2566666666667,218.52260625,12.2967,16.5877359375,11.843316826626
1913-08-31,8.45,0.48,0.6533,9.9,4.2808333333333,218.65975378788,12.420909090909,16.905374810606,11.846840543565
1913-07-31,8.23,0.48,0.6592,9.9,4.305,212.96683712121,12.420909090909,17.058048484848,11.53402279546
1913-06-30,8.12,0.48,0.665,9.8,4.3291666666667,212.26446428571,12.547653061224,17.383727678571,11.491962852761
1913-05-31,8.55,0.48,0.6708,9.7,4.3533333333333,225.80924613402,12.677010309278,17.716121907216,12.221401061154
1913-04-30,8.79,0.48,0.6767,9.8,4.3775,229.77889668367,12.547653061224,17.689576721939,12.433067081795
1913-03-31,8.8,0.48,0.6825,9.8,4.4016666666667,230.04030612245,12.547653061224,17.841194196429,12.443453515184
1913-02-28,8.97,0.48,0.6883,9.8,4.4258333333333,234.48426658163,12.547653061224,17.992811670918,12.682960516237
1913-01-31,9.3,0.48,0.6942,9.8,4.45,243.11077806122,12.547653061224,18.147043239796,13.148088791762
1912-12-31,9.38,0.48,0.7,9.704834711,4.4133333333333,247.60649681919,12.670694933178,18.478096777552,13.38899945258
1912-11-30,9.73,0.4792,0.6908,9.8,4.3766666666667,254.35138392857,12.526740306122,18.058164030612,13.749541018607
1912-10-31,9.84,0.4783,0.6817,9.8,4.34,257.2268877551,12.503213456633,17.820281441327,13.905092701178
1912-09-30,9.86,0.4775,0.6725,9.8,4.3033333333333,257.74970663265,12.482300701531,17.579784757653,13.926285001316
1912-08-31,9.81,0.4767,0.6633,9.704834711,4.2666666666667,258.95732769683,12.583583905513,17.509316560786,13.984761763426
1912-07-31,9.59,0.4758,0.6542,9.609669421,4.23,255.65688889684,12.684207271858,17.44011853142,13.802876645016
1912-06-30,9.58,0.475,0.645,9.609669421,4.1933333333333,255.39030194283,12.662880315537,17.194858533729,13.785417404503
1912-05-31,9.58,0.4742,0.6358,9.704834711,4.1566666666667,252.88595304135,12.517590702736,16.783391330239,13.645500685612
1912-04-30,9.59,0.4733,0.6267,9.704834711,4.12,253.14992585246,12.493833149736,16.543176072131,13.654392690553
1912-03-31,9.3,0.4725,0.6175,9.419419835,4.0833333333333,252.93337240871,12.850647146571,16.794231985202,13.639769173944
1912-02-29,9.04,0.4717,0.6083,9.229089256,4.0466666666667,250.93250653031,13.093458333003,16.885203951591,13.531634369687
1912-01-31,9.12,0.4708,0.5992,9.134004959,4.01,255.78845320178,13.204517956952,16.805750127029,13.794952631846
1911-12-31,9.11,0.47,0.59,9.038839669,4.0075,258.19809543742,13.32086771192,16.721940319218,13.929258419578
1911-11-30,9.07,0.47,0.6017,9.134004959,4.005,254.38610422589,13.182080373337,16.875867575824,13.727997586413
1911-10-31,8.72,0.47,0.6133,9.229089256,4.0025,242.04993992746,13.046269697925,17.023994054761,13.066472850619
1911-09-30,8.67,0.47,0.625,9.229089256,4.0,240.66203889577,13.046269697925,17.348762896177,12.997953983252
1911-08-31,9.17,0.47,0.6367,9.134004959,3.9975,257.19080217767,13.182080373337,17.857511858944,13.899790665654
1911-07-31,9.63,0.47,0.6483,8.848509091,3.995,278.80690544911,13.607398292947,18.769524070888,15.0831105787
1911-06-30,9.67,0.47,0.66,8.753424793,3.9925,283.00610858975,13.755209000743,19.315825405299,15.328355684719
1911-05-31,9.48,0.47,0.6717,8.753424793,3.99,277.4454921852,13.755209000743,19.658242310211,15.047660591685
1911-04-30,9.28,0.47,0.6833,8.753424793,3.9875,271.59221175935,13.755209000743,19.99773257491,14.752935420329
1911-03-31,9.32,0.47,0.695,9.038839669,3.985,264.14997250019,13.32086771192,19.697878850604,14.37062322198
1911-02-28,9.43,0.47,0.7067,8.94367438,3.9825,270.11148716485,13.462608586159,20.242607420933,14.721488469928
